date,mean,median,p5,p25,p75,p95
2026-10-04,40.897260523528246,40.78434569471973,40.30597719220137,40.70259896545795,41.070021285743216,41.72977319082509
2026-10-11,40.9008145759226,40.786045853523305,40.303489819625156,40.701653215788724,41.08028003747103,41.73780179370665
2026-10-18,40.90407655295529,40.78730662382152,40.30099863590451,40.70089866139543,41.09261605240902,41.74364744368571
2026-10-25,40.907015817499236,40.78778862896988,40.29401399139603,40.70062214856185,41.1011999290858,41.7538526078308
2026-11-01,40.910371929533525,40.789782130689815,40.29345186113536,40.70015475912452,41.10851578418679,41.76843290536568
2026-11-08,40.91380732515811,40.79102708835204,40.28883135472726,40.70065330335527,41.11602620090659,41.77714658873842
2026-11-15,40.91719903615366,40.7929463696194,40.283789393171894,40.699862674130564,41.125947268086065,41.78323004364975
2026-11-22,40.920143469507146,40.79518676271407,40.278518010226854,40.6992769475841,41.13247292339226,41.7900563530931
2026-11-29,40.92272850492839,40.7963630776604,40.27248133263391,40.69781318188035,41.14043110352064,41.797009111690855
2026-12-06,40.926314725530894,40.79830851560098,40.266091627410134,40.69846613775516,41.14976154432229,41.80628020316072
2026-12-13,40.92845788783076,40.80096825377214,40.26565244396254,40.698353965071036,41.15358980408054,41.81293407057972
2026-12-20,40.93230399326316,40.80289761559653,40.265183939073154,40.69948019595652,41.16159121481272,41.82314044510513
2026-12-27,40.936096491170865,40.80597455745909,40.26369633880668,40.69889248818074,41.170826677572535,41.8296020966903
2027-01-03,40.93847361807257,40.80763716646999,40.26386403416164,40.69702841127254,41.17751752776495,41.837534190876255
2027-01-10,40.94136554512113,40.80958687985259,40.25984370689598,40.69657694831835,41.18377418090813,41.84811430739157
2027-01-17,40.944586433283476,40.81060596873837,40.260552056538806,40.6965780186296,41.189409279375866,41.85954500703061
2027-01-24,40.94740408129129,40.81175964522599,40.25499969171314,40.69522855691822,41.194762401194865,41.87345354150592
