date,mean,median,p5,p25,p75,p95
2026-10-04,8.376558098957796,8.382984357567238,6.0482501690530315,7.423544338080891,9.34384249826486,10.655934390277322
2026-10-11,8.386413548260382,8.391960284124753,6.041714329966493,7.404890759082072,9.358240062328239,10.689654590901137
2026-10-18,8.396839896963877,8.398874316928602,6.03379523167155,7.409882194221108,9.375500162961107,10.719992975181336
2026-10-25,8.406484827066881,8.398933196308086,6.006400596670414,7.404244643592734,9.39102343844911,10.778087902588226
2026-11-01,8.415523329138608,8.42046174663749,5.991971237574004,7.4124221175205545,9.41016064168457,10.803105044143967
2026-11-08,8.426322464858236,8.42975071919881,5.98920213925239,7.411770523477123,9.430501317107517,10.824835968838846
2026-11-15,8.434031903866899,8.445564509231382,5.998598844719891,7.417956833810262,9.436144780835608,10.881359686140097
2026-11-22,8.444806350275831,8.438696644819021,5.970780493230731,7.414353570464912,9.454293980938091,10.926502052642782
2026-11-29,8.453003363353426,8.457669994995005,5.959779095942436,7.419697199025257,9.466435727876334,10.949364322773885
2026-12-06,8.464947198695988,8.4680577675833,5.953558981735954,7.427300250571098,9.493254873027611,10.976656650046928
2026-12-13,8.47307034385751,8.473546198435379,5.925838448120679,7.404862121519546,9.516281413631724,11.019508315359401
2026-12-20,8.482591681391865,8.478096571520581,5.924721416628798,7.399442140168492,9.52932146785388,11.06388025994797
2026-12-27,8.493026738476502,8.491516629763781,5.925535200228514,7.406086826856395,9.55538964456383,11.075051226409933
2027-01-03,8.50239246428415,8.501335808629678,5.92378833599941,7.412399361377969,9.561880412835354,11.10249986145324
2027-01-10,8.511955352522849,8.503799377302066,5.923565384974767,7.40251688339985,9.58031679774821,11.147992205775132
2027-01-17,8.52104962061774,8.515048111615059,5.890464401224974,7.406613993609271,9.59645443419701,11.160628748899569
2027-01-24,8.532010969810436,8.52680786185041,5.881502983407007,7.421117163819885,9.618086764286017,11.189136939102308
