date,mean,median,p5,p25,p75,p95
2026-10-25,10.22579097160681,10.203452011482371,10.00998777415812,10.104866613237578,10.323587482539907,10.517945428707776
2026-11-01,10.228793539429882,10.20630658697688,10.011226355811127,10.105987925291695,10.32616336867506,10.523278993870386
2026-11-08,10.231595980381874,10.208971839832959,10.01061905637216,10.108335945230701,10.330062535954962,10.526742245213184
2026-11-15,10.234422712233275,10.212293795246683,10.010707514698217,10.109332907748575,10.335367589496688,10.534033915602311
2026-11-22,10.237492395124976,10.215967442773117,10.012878193835116,10.110032267823431,10.341485645783706,10.537396228625912
2026-11-29,10.24030749109006,10.218360176234382,10.011921842511008,10.109674199630081,10.346533369291901,10.542644497337365
2026-12-06,10.24375036270235,10.221560245619129,10.010337336508403,10.111994184724729,10.352240479015542,10.545550456740857
2026-12-13,10.24672011894253,10.223172291754231,10.01213029230261,10.115065390282814,10.356083955952329,10.554809932430512
2026-12-20,10.249345130099675,10.226141415216299,10.011925672814602,10.117016322772672,10.358804671700977,10.559036186942471
2026-12-27,10.252555643852341,10.229634714033114,10.01374040698647,10.119859794555957,10.363174570658295,10.56031717027463
2027-01-03,10.255221880962115,10.232002025389011,10.012942418862087,10.120096826126751,10.366524576817914,10.570372271957195
2027-01-10,10.258167487349647,10.233730140139057,10.01301678757593,10.122949618562377,10.371631386612354,10.579952646875622
2027-01-17,10.260854047225067,10.23791708150726,10.014861857335893,10.124718981807433,10.374679477594887,10.58640054511148
2027-01-24,10.264071927975435,10.241361423691576,10.016759892671706,10.12474391869923,10.378393013611884,10.591520357473659
